Year,Month,Day,Day_of_the_Week,Holiday_Type,Holiday,Holiday_Encoding,Is_Holiday,1_0_Encoding,Holiday_Pattern,Holiday_Pattern_2,Arrival_Num,Departure_Num,DOM_Portion,INT_Portion,LCC_ratio,FSC_ratio,Late,Vehicle_Max,Up_Down,Tobit_Upper_Limit,Vehicle_Tobit,Vehicle_Tobit_Adjusted,TempAvg_C,Precip_mm,Temp_Precip_Interaction,entry_count,exit_count,airport,Unnamed: 28,Departure_Num(예측)
2023,2,14,2,,,0,0,0,,,4705,4699,0.9117647058823529,0.08823529411764706,0.723529411764706,0.2764705882352941,0.1205882352941176,3005,-280,4857,3165.920743701305,3005.0,2.5,0.0,0.0,1536,1651,cheongju,,
2023,2,15,3,,,0,0,0,,,4709,4714,0.9479166666666666,0.05208333333333333,0.73125,0.26875,0.1708333333333333,3131,126,4857,3226.054504053961,3131.0,3.4,0.0,0.0,1763,1447,cheongju,,
2023,2,16,4,,,0,0,0,,,4887,4916,0.9411764705882353,0.05882352941176471,0.6745098039215687,0.3254901960784314,0.1666666666666667,3440,309,4857,3461.738115343649,3440.0,3.5,0.0,0.0,1904,1657,cheongju,,
2023,2,17,5,,,0,0,0,,,4643,4844,0.857843137254902,0.1421568627450981,0.6754901960784313,0.3245098039215686,0.1852941176470588,3662,222,4857,3717.837799687889,3662.0,4.8,0.0,0.0,1986,1696,cheongju,,
2023,2,18,6,,,0,0,0,,,4695,4673,0.9411764705882353,0.05882352941176471,0.719607843137255,0.2803921568627451,0.1872549019607843,3819,157,4857,3683.613876099807,3819.0,6.8,0.0,0.0,1690,1627,cheongju,,
2023,2,19,7,,,0,0,0,,,4721,4697,0.9479166666666666,0.05208333333333333,0.6875,0.3125,0.121875,3710,-109,4857,3797.196487864525,3710.0,3.6,0.2,0.7200000000000001,1557,1950,cheongju,,
2023,2,20,1,,,0,0,0,,,4699,4860,0.925,0.075,0.6864583333333333,0.3135416666666667,0.05625,3389,-321,4857,2985.233360531702,3389.0,0.2,0.0,0.0,1452,1657,cheongju,,
2023,2,21,2,,,0,0,0,,,5050,4819,0.8315789473684211,0.1684210526315789,0.6964912280701755,0.3035087719298246,0.1359649122807017,3245,-144,4857,3463.294906283323,3245.0,-0.4,0.0,0.0,1701,1782,cheongju,,
2023,2,22,3,,,0,0,0,,,4690,4703,0.9479166666666666,0.05208333333333333,0.70625,0.29375,0.1520833333333333,3266,21,4857,3215.114964894904,3266.0,2.1,0.0,0.0,1635,1486,cheongju,,
2023,2,23,4,,,0,0,0,,,4653,4910,0.8823529411764706,0.1176470588235294,0.7000000000000001,0.3,0.04411764705882353,3486,220,4857,3510.255043349438,3486.0,3.8,0.0,0.0,1797,1592,cheongju,,
2023,2,24,5,,,0,0,0,,,4865,4720,0.8888888888888888,0.1111111111111111,0.7351851851851853,0.2648148148148148,0.225,3708,222,4857,3703.956047476815,3708.0,4.2,0.0,0.0,1866,1533,cheongju,,
2023,2,25,6,,,0,0,0,,,4872,4855,0.8777777777777778,0.1222222222222222,0.674074074074074,0.3259259259259259,0.2148148148148148,3905,197,4857,3862.595602967144,3905.0,1.2,0.0,0.0,1747,1630,cheongju,,
2023,2,26,7,,,0,0,0,,,4519,4567,0.921875,0.078125,0.7052083333333333,0.2947916666666667,0.18125,3902,-3,4857,3770.780427730244,3902.0,2.5,0.0,0.0,1422,1685,cheongju,,
2023,2,27,1,,,0,0,0,,,5074,4140,0.9074074074074073,0.09259259259259259,0.7277777777777777,0.2722222222222222,0.2287037037037037,3491,-411,4857,3191.504078318812,3491.0,4.9,0.0,0.0,1370,1772,cheongju,,
2023,2,28,2,,,0,0,0,,,4751,4077,0.9558823529411765,0.04411764705882353,0.723529411764706,0.2764705882352941,0.1754901960784314,3272,-219,4857,3111.900591767406,3272.0,6.4,0.0,0.0,1568,1550,cheongju,,
