Year,Month,Day,Day_of_the_Week,Holiday_Type,Holiday,Holiday_Encoding,Is_Holiday,1_0_Encoding,Holiday_Pattern,Holiday_Pattern_2,Arrival_Num,Departure_Num,여행지 비율(내륙),여행지 비율(제주도),LCC_ratio,FSC_ratio,Late,Vehicle_Max,Up_Down,Tobit_Upper_Limit,Vehicle_Tobit,Vehicle_Tobit_Adjusted,TempAvg_C,Precip_mm,Temp_Precip_Interaction,airport,Sub_Dom_GetOn,Sub_Dom_GetOff,Bus_Dom_GetOn,Bus_Dom_GetOff,entry_count,exit_count,Departure_Num(예측)
2014,2,11,2,,,0,0,0,,,19428,18589,0.3426506131113671,0.6573493868886329,0.4985651123194376,0.5014348876805624,0.01311236568930978,2856,122,4106,2873.753795225443,2856.0,0.2,0.0,0.0,gimpo_d,,,,,,,
2014,2,12,3,,,0,0,0,,,19138,18976,0.3303907860386643,0.6696092139613357,0.497279662404412,0.502720337595588,0.002450980392156862,2980,124,4106,2984.387966927568,2980.0,1.2,0.0,0.0,gimpo_d,,,,,,,
2014,2,13,4,,,0,0,0,,,19724,21248,0.3229342094410823,0.6770657905589177,0.4849359278901099,0.5150640721098901,0.006037151702786378,3066,86,4106,3152.650277281211,3066.0,1.9,0.0,0.0,gimpo_d,,,,,,,
2014,2,14,5,,,0,0,0,,,20395,22878,0.3660627813878587,0.6339372186121413,0.4654580077645093,0.5345419922354907,0.05913420428900305,3387,321,4106,3346.75611778055,3387.0,2.7,0.0,0.0,gimpo_d,,,,,,,
2014,2,15,6,,,0,0,0,,,20149,21848,0.3733412845151025,0.6266587154848975,0.4783028971473699,0.52169710285263,0.007575757575757576,3897,510,4106,3379.061036561762,3897.0,2.7,0.0,0.0,gimpo_d,,,,,,,
2014,2,16,7,,,0,0,0,,,22497,21964,0.3153371144268304,0.6846628855731696,0.471821304359331,0.528178695640669,0.02205022359821121,3801,-96,4106,3569.964545812177,3801.0,2.8,0.0,0.0,gimpo_d,,,,,,,
2014,2,17,1,,,0,0,0,,,22082,22724,0.3715637609073904,0.6284362390926096,0.4583806545211769,0.5416193454788231,0.04254048046202005,3355,-446,4106,3122.307994775899,3355.0,4.2,0.0,0.0,gimpo_d,,,,,,,
2014,2,18,2,,,0,0,0,,,20997,21219,0.3337428053692019,0.666257194630798,0.5002219822922475,0.4997780177077525,0.02486913148173075,3563,208,4106,2982.603228037467,3563.0,2.5,0.0,0.0,gimpo_d,,,,,,,
2014,2,19,3,,,0,0,0,,,22007,22844,0.3667457478956335,0.6332542521043665,0.4596246912776728,0.5403753087223272,0.01565539293867467,3625,62,4106,3229.076919976947,3625.0,2.1,0.0,0.0,gimpo_d,,,,,,,
2014,2,20,4,,,0,0,0,,,23136,23261,0.3628965805436394,0.6371034194563606,0.4530922508863686,0.5469077491136315,0.01135727018079959,3809,184,4106,3348.676932397916,3809.0,1.2,0.0,0.0,gimpo_d,,,,,,,
