Year,Month,Day,Day_of_the_Week,Holiday_Type,Holiday,Holiday_Encoding,Is_Holiday,1_0_Encoding,Holiday_Pattern,Holiday_Pattern_2,Arrival_Num,Departure_Num,대륙비율(아시아),대륙비율(아메리카),대륙비율(유럽),대륙비율(오세아니아),대륙비율(아프리카),LCC_ratio,FSC_ratio,Late,Vehicle_Max,Up_Down,Tobit_Upper_Limit,Vehicle_Tobit,Vehicle_Tobit_Adjusted,TempAvg_C,Precip_mm,Temp_Precip_Interaction,airport,Sub_INT_GetOn,Sub_INT_GetOff,Bus_INT_GetOn,Bus_INT_GetOff,entry_count,exit_count,Vehicle_Max_New,Departure_Num(예측)
2014,1,1,3,신정,H,0,1,1,Pattern_2,,4989,5165,1.0,0.0,0.0,0.0,0,0.1837650418111361,0.8162349581888639,0.01737246405357495,847,83,1200,1000.822529462588,847,4.0,0.0,0.0,gimpo_i,,,,,,,,
2014,1,2,4,,,0,0,0,,,4041,6355,1.0,0.0,0.0,0.0,0,0.1836943977313945,0.8163056022686055,0.0,543,-304,1200,786.9496630568956,543,1.5,0.0,0.0,gimpo_i,,,,,,,,
2014,1,3,5,,,0,0,0,,,3308,6612,1.0,0.0,0.0,0.0,0,0.1707839934667211,0.8292160065332789,0.0,567,24,1200,780.7637064724514,567,2.3,0.0,0.0,gimpo_i,,,,,,,,
2014,1,4,6,,,0,0,0,,,4362,6655,1.0,0.0,0.0,0.0,0,0.1869134999535446,0.8130865000464554,0.01379685939911047,712,145,1200,861.8893723961944,712,-0.1,0.0,0.0,gimpo_i,,,,,,,,
2014,1,5,7,,,0,0,0,,,4934,6669,1.0,0.0,0.0,0.0,0,0.1724456268899744,0.8275543731100256,0.0,841,129,1200,914.4945045452495,841,-0.8,0.0,0.0,gimpo_i,,,,,,,,
2014,1,6,1,,,0,0,0,,,3450,6310,1.0,0.0,0.0,0.0,0,0.1860294370507927,0.8139705629492073,0.0,441,-400,1200,665.924752317187,441,0.8,0.0,0.0,gimpo_i,,,,,,,,
2014,1,7,2,,,0,0,0,,,3392,5586,1.0,0.0,0.0,0.0,0,0.1705252479711452,0.8294747520288548,0.04162953887280018,562,121,1200,693.4680931737644,562,3.0,0.0,0.0,gimpo_i,,,,,,,,
2014,1,8,3,,,0,0,0,,,3738,4964,1.0,0.0,0.0,0.0,0,0.2023928446974097,0.7976071553025903,0.0,648,86,1200,745.3055177277556,648,0.5,0.0,0.0,gimpo_i,,,,,,,,
2014,1,9,4,,,0,0,0,,,4075,4385,1.0,0.0,0.0,0.0,0,0.1897614678899083,0.8102385321100917,0.0,768,120,1200,773.9248909106515,768,-7.8,0.0,0.0,gimpo_i,,,,,,,,
2014,1,10,5,,,0,0,0,,,4771,5124,1.0,0.0,0.0,0.0,0,0.204312379317743,0.795687620682257,0.0,928,160,1200,847.3026791387398,928,-4.7,0.0,0.0,gimpo_i,,,,,,,,
2014,1,11,6,,,0,0,0,,,6070,4188,1.0,0.0,0.0,0.0,0,0.2886137648664457,0.7113862351335543,0.02095925131604601,1081,153,1200,968.8306616946297,1081,-1.7,0.0,0.0,gimpo_i,,,,,,,,
2014,1,12,7,,,0,0,0,,,5594,4100,1.0,0.0,0.0,0.0,0,0.2118441721646246,0.7881558278353754,0.0,1097,16,1200,954.1203508710479,1097,-2.4,0.0,0.0,gimpo_i,,,,,,,,
2014,1,13,1,,,0,0,0,,,5288,6225,1.0,0.0,0.0,0.0,0,0.2026369780352402,0.7973630219647598,0.0123338834361157,675,-422,1200,745.4540361122798,675,-6.2,0.0,0.0,gimpo_i,,,,,,,,
2014,1,14,2,,,0,0,0,,,4978,5487,1.0,0.0,0.0,0.0,0,0.2001799961081923,0.7998200038918077,0.0,844,169,1200,764.2147429161507,844,-4.3,0.0,0.0,gimpo_i,,,,,,,,
2014,1,15,3,,,0,0,0,,,5204,5203,1.0,0.0,0.0,0.0,0,0.1947954360228199,0.8052045639771801,0.0,1009,165,1200,806.6793084377078,1009,-2.9,0.0,0.0,gimpo_i,,,,,,,,
2014,1,16,4,,,0,0,0,,,5696,5252,1.0,0.0,0.0,0.0,0,0.189723351293443,0.810276648706557,0.03171051029107295,1122,113,1200,864.6567617223983,1122,0.1,0.0,0.0,gimpo_i,,,,,,,,
2014,1,17,5,,,0,0,0,,,6269,5395,1.0,0.0,0.0,0.0,0,0.1457958810357334,0.8542041189642666,0.4315761970082958,1079,-43,1200,909.852018147079,1079,-0.1,0.0,0.0,gimpo_i,,,,,,,,
2014,1,18,6,,,0,0,0,,,6491,4841,1.0,0.0,0.0,0.0,0,0.2222835039416402,0.7777164960583599,0.02744440522414402,1135,56,1200,969.1406585721442,1135,-2.2,0.0,0.0,gimpo_i,,,,,,,,
2014,1,19,7,,,0,0,0,,,6365,5313,1.0,0.0,0.0,0.0,0,0.1889367816091954,0.8110632183908045,0.0,1103,-32,1200,983.8390846328168,1103,-2.6,0.0,0.0,gimpo_i,,,,,,,,
2014,1,20,1,,,0,0,0,,,5853,5620,1.0,0.0,0.0,0.0,0,0.1889289209145094,0.8110710790854906,0.08183561405037916,744,-359,1200,777.1813186311342,744,-1.5,5.3,-7.949999999999999,gimpo_i,,,,,,,,
2014,1,21,2,,,0,0,0,,,5843,4951,1.0,0.0,0.0,0.0,0,0.2342196241121378,0.7657803758878623,0.0,782,38,1200,812.8326348684716,782,-5.5,0.7,-3.8499999999999996,gimpo_i,,,,,,,,
2014,1,22,3,,,0,0,0,,,5712,5199,1.0,0.0,0.0,0.0,0,0.1935604642456009,0.8064395357543991,0.0,849,67,1200,828.6554508223837,849,-3.9,0.0,0.0,gimpo_i,,,,,,,,
2014,1,23,4,,,0,0,0,,,6158,5519,1.0,0.0,0.0,0.0,0,0.1670360192654315,0.8329639807345685,0.0,863,14,1200,878.5572959994239,863,-0.8,0.0,0.0,gimpo_i,,,,,,,,
2014,1,24,5,,,0,0,0,,,6588,5883,1.0,0.0,0.0,0.0,0,0.1663261970910279,0.8336738029089721,0.0,864,1,1200,936.2365517015414,864,3.0,0.0,0.0,gimpo_i,,,,,,,,
2014,1,25,6,,,0,0,0,,,6415,5253,1.0,0.0,0.0,0.0,0,0.1993555536115242,0.8006444463884759,0.0,1007,143,1200,970.5393439030177,1007,4.2,3.0,12.600000000000001,gimpo_i,,,,,,,,
2014,1,26,7,,,0,0,0,,,6344,5454,1.0,0.0,0.0,0.0,0,0.1994016345592527,0.8005983654407473,0.0,1082,75,1200,986.6840630125316,1082,-2.1,0.0,0.0,gimpo_i,,,,,,,,
2014,1,27,1,,,0,0,0,,,5286,5681,1.0,0.0,0.0,0.0,0,0.1590600820000616,0.8409399179999384,0.0422175617762378,671,-411,1200,744.2818445198216,671,0.2,0.0,0.0,gimpo_i,,,,,,,,
2014,1,28,2,,,0,0,0,,,4618,5952,1.0,0.0,0.0,0.0,0,0.1855048859934853,0.8144951140065146,0.0,778,107,1200,753.2390236130366,778,1.5,0.5,0.75,gimpo_i,,,,,,,,
2014,1,29,3,,,0,0,0,,,4562,5929,1.0,0.0,0.0,0.0,0,0.193321143297084,0.8066788567029161,0.0,821,43,1200,784.7932481193823,821,2.2,0.0,0.0,gimpo_i,,,,,,,,
2014,1,30,4,설날,B1,-1,0,1,Pattern_8,,4144,5588,1.0,0.0,0.0,0.0,0,0.1960705890608006,0.8039294109391993,0.0,1022,201,1200,995.3340337786009,1022,4.0,3.5,14.0,gimpo_i,,,,,,,,
2014,1,31,5,설날,H,0,1,1,Pattern_8,,3960,2487,1.0,0.0,0.0,0.0,0,0.2182673745173745,0.7817326254826256,0.04142753735587612,1092,70,1200,1018.677583816184,1092,1.3,0.0,0.0,gimpo_i,,,,,,,,
2014,2,1,6,설날,A1,1,0,1,Pattern_8,,5577,2566,1.0,0.0,0.0,0.0,0,0.215798745381112,0.784201254618888,0.0,1206,114,1200,1132.612361846119,1206,4.9,11.0,53.900000000000006,gimpo_i,,,,,,,,
2014,2,2,7,설날,A2,2,0,1,Pattern_8,,6772,3279,1.0,0.0,0.0,0.0,0,0.2315242264451298,0.7684757735548702,0.03783703114117998,1113,-93,1200,1223.736680711244,1113,4.9,0.5,2.45,gimpo_i,,,,,,,,
2014,2,3,1,,,0,0,0,,,6197,4043,1.0,0.0,0.0,0.0,0,0.2335807291666667,0.7664192708333333,0.01608072916666667,641,-472,1200,802.053644746982,641,-3.5,0.0,0.0,gimpo_i,,,,,,,,
2014,2,4,2,,,0,0,0,,,5677,4292,1.0,0.0,0.0,0.0,0,0.197680385918095,0.802319614081905,0.0,644,3,1200,791.1955050146146,644,-7.4,0.0,0.0,gimpo_i,,,,,,,,
2014,2,5,3,,,0,0,0,,,5353,5411,1.0,0.0,0.0,0.0,0,0.1888803533704629,0.8111196466295372,0.0,666,22,1200,808.7284277558758,666,-4.8,0.0,0.0,gimpo_i,,,,,,,,
2014,2,6,4,,,0,0,0,,,5075,5660,1.0,0.0,0.0,0.0,0,0.1584173802727561,0.8415826197272439,0.03425710293432697,707,41,1200,823.894591167886,707,-1.3,0.0,0.0,gimpo_i,,,,,,,,
2014,2,7,5,,,0,0,0,,,5728,6293,1.0,0.0,0.0,0.0,0,0.1892917129273778,0.8107082870726222,0.01684552033940604,713,6,1200,900.908055995987,713,2.4,0.0,0.0,gimpo_i,,,,,,,,
2014,2,8,6,,,0,0,0,,,4520,4935,1.0,0.0,0.0,0.0,0,0.1926299996340615,0.8073700003659385,0.0865301805545063,843,130,1200,871.9422879723,843,0.2,4.3,0.86,gimpo_i,,,,,,,,
2014,2,9,7,,,0,0,0,,,6586,6702,1.0,0.0,0.0,0.0,0,0.1656447688564477,0.8343552311435523,0.1413278360712135,995,152,1200,989.5048949654208,995,-1.6,0.2,-0.32000000000000006,gimpo_i,,,,,,,,
2014,2,10,1,,,0,0,0,,,5499,5276,1.0,0.0,0.0,0.0,0,0.1839401528286136,0.8160598471713864,0.0,577,-418,1200,760.9128100422473,577,-0.1,0.2,-0.020000000000000004,gimpo_i,,,,,,,,
2014,2,11,2,,,0,0,0,,,5223,6446,1.0,0.0,0.0,0.0,0,0.1893661335896763,0.8106338664103236,0.02298825949095895,652,75,1200,780.6829847135589,652,0.2,0.0,0.0,gimpo_i,,,,,,,,
2014,2,12,3,,,0,0,0,,,5117,6110,1.0,0.0,0.0,0.0,0,0.1495347840724757,0.8504652159275242,0.03194976396187762,795,143,1200,796.956402156698,795,1.2,0.0,0.0,gimpo_i,,,,,,,,
2014,2,13,4,,,0,0,0,,,4815,6564,1.0,0.0,0.0,0.0,0,0.1696032178068106,0.8303967821931894,0.0,897,102,1200,820.3605151420891,897,1.9,0.0,0.0,gimpo_i,,,,,,,,
2014,2,14,5,,,0,0,0,,,4903,6648,1.0,0.0,0.0,0.0,0,0.2059987119330205,0.7940012880669794,0.03034987694324548,994,97,1200,867.0504563818068,994,2.7,0.0,0.0,gimpo_i,,,,,,,,
2014,2,15,6,,,0,0,0,,,5531,5971,1.0,0.0,0.0,0.0,0,0.1500864164982277,0.8499135835017723,0.3175472588618128,1100,106,1200,911.8134499536483,1100,2.7,0.0,0.0,gimpo_i,,,,,,,,
2014,2,16,7,,,0,0,0,,,5907,5932,1.0,0.0,0.0,0.0,0,0.1874659790860908,0.8125340209139092,0.0,1095,-5,1200,971.2049079777255,1095,2.8,0.0,0.0,gimpo_i,,,,,,,,
2014,2,17,1,,,0,0,0,,,5676,5904,1.0,0.0,0.0,0.0,0,0.1793878569122868,0.8206121430877131,0.01265112262521589,787,-308,1200,775.5577454927438,787,4.2,0.0,0.0,gimpo_i,,,,,,,,
2014,2,18,2,,,0,0,0,,,5439,5724,1.0,0.0,0.0,0.0,0,0.2101339421613394,0.7898660578386606,0.0,941,154,1200,800.8447798202915,941,2.5,0.0,0.0,gimpo_i,,,,,,,,
2014,2,19,3,,,0,0,0,,,5734,6045,1.0,0.0,0.0,0.0,0,0.2221054301121781,0.7778945698878219,0.0,994,53,1200,848.3268335977418,994,2.1,0.0,0.0,gimpo_i,,,,,,,,
2014,2,20,4,,,0,0,0,,,5702,6187,1.0,0.0,0.0,0.0,0,0.2221322652122039,0.7778677347877961,0.0,1018,24,1200,876.0466217138637,1018,1.2,0.0,0.0,gimpo_i,,,,,,,,
2014,2,21,5,,,0,0,0,,,6137,6527,1.0,0.0,0.0,0.0,0,0.1816491870595417,0.8183508129404584,0.0,990,-28,1200,915.4982099628241,990,0.9,0.0,0.0,gimpo_i,,,,,,,,
2014,2,22,6,,,0,0,0,,,6125,5725,1.0,0.0,0.0,0.0,0,0.1770842295448679,0.8229157704551321,0.0,1129,139,1200,946.7353840471021,1129,2.2,0.0,0.0,gimpo_i,,,,,,,,
2014,2,23,7,,,0,0,0,,,6399,5965,1.0,0.0,0.0,0.0,0,0.199431490483645,0.8005685095163549,0.0,1223,94,1200,998.4439664394313,1223,3.1,0.0,0.0,gimpo_i,,,,,,,,
2014,2,24,1,,,0,0,0,,,6673,5879,1.0,0.0,0.0,0.0,0,0.1668221140848878,0.8331778859151122,0.0,905,-318,1200,819.093378664323,905,4.1,0.0,0.0,gimpo_i,,,,,,,,
2014,2,25,2,,,0,0,0,,,6094,5794,1.0,0.0,0.0,0.0,0,0.1722885823239121,0.827711417676088,0.415060805614305,943,38,1200,826.815562273084,943,5.7,0.0,0.0,gimpo_i,,,,,,,,
2014,2,26,3,,,0,0,0,,,6359,6214,1.0,0.0,0.0,0.0,0,0.1652830647120758,0.8347169352879241,0.0,997,54,1200,872.9563828979403,997,8.4,0.0,0.0,gimpo_i,,,,,,,,
2014,2,27,4,,,0,0,0,,,6198,6050,1.0,0.0,0.0,0.0,0,0.1821947030141844,0.8178052969858156,0.0,1050,53,1200,899.690105615696,1050,7.7,0.0,0.0,gimpo_i,,,,,,,,
2014,2,28,5,,,0,0,0,,,6069,5730,1.0,0.0,0.0,0.0,0,0.1953685301996025,0.8046314698003975,0.0,1010,-40,1200,926.3556705015042,1010,6.7,0.0,0.0,gimpo_i,,,,,,,,
2014,3,1,6,삼일절,H,0,1,1,Pattern_5,,6155,5081,1.0,0.0,0.0,0.0,0,0.2034041394335512,0.7965958605664488,0.0,1096,86,1200,1157.612192908882,1096,6.0,0.0,0.0,gimpo_i,,,,,,,,
2014,3,2,7,삼일절,A1,1,0,1,Pattern_5,,6045,4873,1.0,0.0,0.0,0.0,0,0.1673132049604287,0.8326867950395713,0.0,1064,-32,1200,1170.358319496264,1064,4.5,0.0,0.0,gimpo_i,,,,,,,,
2014,3,3,1,,,0,0,0,,,5292,4214,1.0,0.0,0.0,0.0,0,0.2115833512892336,0.7884166487107663,0.0,664,-400,1200,768.2216330109684,664,5.2,0.0,0.0,gimpo_i,,,,,,,,
2014,3,4,2,,,0,0,0,,,4438,4296,1.0,0.0,0.0,0.0,0,0.2054635108481262,0.7945364891518738,0.0,809,145,1200,758.7482534525446,809,6.3,0.0,0.0,gimpo_i,,,,,,,,
2014,3,5,3,,,0,0,0,,,5097,4834,1.0,0.0,0.0,0.0,0,0.200702874284917,0.799297125715083,0.0,904,95,1200,810.83950256711,904,1.4,0.0,0.0,gimpo_i,,,,,,,,
2014,3,6,4,,,0,0,0,,,5126,4794,1.0,0.0,0.0,0.0,0,0.2444240383634323,0.7555759616365677,0.0,973,69,1200,853.4642543668683,973,0.3,0.0,0.0,gimpo_i,,,,,,,,
2014,3,7,5,,,0,0,0,,,6240,5421,1.0,0.0,0.0,0.0,0,0.2018377748652978,0.7981622251347023,0.0,942,-31,1200,923.4567132792628,942,-0.6,0.0,0.0,gimpo_i,,,,,,,,
2014,3,8,6,,,0,0,0,,,5808,4599,1.0,0.0,0.0,0.0,0,0.2266080434925002,0.7733919565074998,0.0,961,19,1200,945.3691626763512,961,2.0,0.0,0.0,gimpo_i,,,,,,,,
2014,3,9,7,,,0,0,0,,,5820,5415,1.0,0.0,0.0,0.0,0,0.1790256663890046,0.8209743336109954,0.0,984,23,1200,962.4312492853509,984,1.4,2.2,3.08,gimpo_i,,,,,,,,
2014,3,10,1,,,0,0,0,,,4969,5628,1.0,0.0,0.0,0.0,0,0.1665815178973074,0.8334184821026925,0.03592211632222956,666,-318,1200,733.6674156770389,666,1.5,0.0,0.0,gimpo_i,,,,,,,,
2014,3,11,2,,,0,0,0,,,4334,4824,1.0,0.0,0.0,0.0,0,0.2363722327288909,0.7636277672711091,0.01699788891315426,750,84,1200,759.3990358682319,750,4.5,0.0,0.0,gimpo_i,,,,,,,,
2014,3,12,3,,,0,0,0,,,5297,5305,1.0,0.0,0.0,0.0,0,0.2077030542441468,0.7922969457558532,0.01722945356222097,805,55,1200,831.9870513170778,805,6.9,0.2,1.3800000000000001,gimpo_i,,,,,,,,
2014,3,13,4,,,0,0,0,,,5306,5273,1.0,0.0,0.0,0.0,0,0.2173756147410104,0.7826243852589896,0.0,858,53,1200,862.9601789932492,858,5.2,0.0,0.0,gimpo_i,,,,,,,,
2014,3,14,5,,,0,0,0,,,5683,5903,1.0,0.0,0.0,0.0,0,0.1675686378035903,0.8324313621964097,0.0,874,16,1200,894.3858532239319,874,3.4,0.0,0.0,gimpo_i,,,,,,,,
2014,3,15,6,,,0,0,0,,,5705,5387,1.0,0.0,0.0,0.0,0,0.2240019638528338,0.7759980361471662,0.0,940,66,1200,948.1890543221664,940,6.8,0.0,0.0,gimpo_i,,,,,,,,
2014,3,16,7,,,0,0,0,,,6178,5599,1.0,0.0,0.0,0.0,0,0.1658705115844216,0.8341294884155783,0.0,1015,75,1200,992.8885991953364,1015,11.3,0.0,0.0,gimpo_i,,,,,,,,
2014,3,17,1,,,0,0,0,,,5943,5681,1.0,0.0,0.0,0.0,0,0.2012767637767638,0.7987232362232362,0.0,754,-261,1200,809.2012764353368,754,12.6,0.5,6.3,gimpo_i,,,,,,,,
2014,3,18,2,,,0,0,0,,,5169,5063,1.0,0.0,0.0,0.0,0,0.2046451355661882,0.7953548644338118,0.0,837,83,1200,800.5784522400502,837,10.5,0.4,4.2,gimpo_i,,,,,,,,
2014,3,19,3,,,0,0,0,,,5947,5428,1.0,0.0,0.0,0.0,0,0.2129614695340502,0.7870385304659498,0.0,840,3,1200,869.0258628774695,840,9.6,0.0,0.0,gimpo_i,,,,,,,,
2014,3,20,4,,,0,0,0,,,6590,5713,1.0,0.0,0.0,0.0,0,0.1985498247647432,0.8014501752352567,0.0,862,22,1200,920.4686280318214,862,6.3,0.4,2.52,gimpo_i,,,,,,,,
2014,3,21,5,,,0,0,0,,,6616,5711,1.0,0.0,0.0,0.0,0,0.1977634550762959,0.8022365449237041,0.0,858,-4,1200,951.5596679726581,858,5.9,0.0,0.0,gimpo_i,,,,,,,,
2014,3,22,6,,,0,0,0,,,5100,6208,1.0,0.0,0.0,0.0,0,0.1793135634716612,0.8206864365283388,0.03896946114844947,1073,215,1200,910.0254951254049,1073,8.6,0.0,0.0,gimpo_i,,,,,,,,
2014,3,23,7,,,0,0,0,,,6138,6345,1.0,0.0,0.0,0.0,0,0.1942332789559544,0.8057667210440457,0.0,1156,83,1200,996.0289821407292,1156,9.6,0.0,0.0,gimpo_i,,,,,,,,
2014,3,24,1,,,0,0,0,,,5834,6495,1.0,0.0,0.0,0.0,0,0.162205639819396,0.8377943601806039,0.02226457944683267,842,-314,1200,789.9678153466223,842,10.9,0.0,0.0,gimpo_i,,,,,,,,
2014,3,25,2,,,0,0,0,,,5820,5976,1.0,0.0,0.0,0.0,0,0.2130047232302286,0.7869952767697713,0.0,890,48,1200,840.9974219168654,890,14.6,0.0,0.0,gimpo_i,,,,,,,,
2014,3,26,3,,,0,0,0,,,6380,6065,1.0,0.0,0.0,0.0,0,0.1612711009299408,0.8387288990700591,0.03424400696397483,896,6,1200,885.1258081241211,896,15.4,0.0,0.0,gimpo_i,,,,,,,,
2014,3,27,4,,,0,0,0,,,6416,6468,1.0,0.0,0.0,0.0,0,0.1724934818677412,0.8275065181322588,0.0,961,65,1200,917.4791274258648,961,13.5,0.0,0.0,gimpo_i,,,,,,,,
2014,3,28,5,,,0,0,0,,,6193,6285,1.0,0.0,0.0,0.0,0,0.1932318949031346,0.8067681050968654,0.01723032537265588,964,3,1200,949.0384628067466,964,16.6,0.0,0.0,gimpo_i,,,,,,,,
2014,3,29,6,,,0,0,0,,,5861,6331,1.0,0.0,0.0,0.0,0,0.1636329431438127,0.8363670568561873,0.03839949693788276,1033,69,1200,953.0228872482672,1033,15.0,3.5,52.5,gimpo_i,,,,,,,,
2014,3,30,7,,,0,0,0,,,5925,5715,1.0,0.0,0.0,0.0,0,0.1917456381188557,0.8082543618811443,0.0,949,-84,1200,994.5465604111347,949,14.9,0.0,0.0,gimpo_i,,,,,,,,
2014,3,31,1,,,0,0,0,,,5058,5899,1.0,0.0,0.0,0.0,0,0.1828611898016997,0.8171388101983003,0.03970064798758784,740,-209,1200,765.3535276628136,740,14.5,0.0,0.0,gimpo_i,,,,,,,,
2014,4,1,2,,,0,0,0,,,5007,5498,1.0,0.0,0.0,0.0,0,0.1936257541291663,0.8063742458708337,0.0,789,49,1200,798.7280037247247,789,15.6,0.0,0.0,gimpo_i,,,,,,,,
2014,4,2,3,,,0,0,0,,,4935,5345,1.0,0.0,0.0,0.0,0,0.1932171328198892,0.8067828671801108,0.0,842,53,1200,825.8349411138454,842,15.5,0.0,0.0,gimpo_i,,,,,,,,
2014,4,3,4,,,0,0,0,,,5865,5756,1.0,0.0,0.0,0.0,0,0.2051519902447522,0.7948480097552478,0.0,962,120,1200,894.8208829153461,962,10.2,0.5,5.1,gimpo_i,,,,,,,,
2014,4,4,5,,,0,0,0,,,5537,5910,1.0,0.0,0.0,0.0,0,0.2413655164085379,0.7586344835914621,0.0,1003,41,1200,913.974209827669,1003,6.6,0.0,0.0,gimpo_i,,,,,,,,
2014,4,5,6,,,0,0,0,,,5385,5775,1.0,0.0,0.0,0.0,0,0.2343635790800252,0.7656364209199747,0.0,1302,299,1200,934.8950631426155,1302,6.2,0.0,0.0,gimpo_i,,,,,,,,
2014,4,6,7,,,0,0,0,,,5512,5444,1.0,0.0,0.0,0.0,0,0.2374567069175325,0.7625432930824675,0.0,1240,-62,1200,974.7134166935709,1240,7.4,0.0,0.0,gimpo_i,,,,,,,,
2014,4,7,1,,,0,0,0,,,4840,5444,1.0,0.0,0.0,0.0,0,0.2242004122614535,0.7757995877385465,0.0,976,-264,1200,759.3309785652207,976,10.3,0.0,0.0,gimpo_i,,,,,,,,
2014,4,8,2,,,0,0,0,,,4824,4877,1.0,0.0,0.0,0.0,0,0.1856917893503259,0.8143082106496741,0.0,874,-102,1200,781.3006329645559,874,11.9,0.0,0.0,gimpo_i,,,,,,,,
2014,4,9,3,,,0,0,0,,,4583,5097,1.0,0.0,0.0,0.0,0,0.1806998060990657,0.8193001939009342,0.0,923,49,1200,796.4606759013499,923,10.3,0.0,0.0,gimpo_i,,,,,,,,
2014,4,10,4,,,0,0,0,,,5215,5375,1.0,0.0,0.0,0.0,0,0.1675278940027894,0.8324721059972107,0.0375196726471514,1056,133,1200,857.3766133750336,1056,12.5,0.0,0.0,gimpo_i,,,,,,,,
2014,4,11,5,,,0,0,0,,,6060,5607,1.0,0.0,0.0,0.0,0,0.1883324493163602,0.8116675506836398,0.0,1061,5,1200,936.0711957461405,1061,13.6,0.0,0.0,gimpo_i,,,,,,,,
2014,4,12,6,,,0,0,0,,,5607,4742,1.0,0.0,0.0,0.0,0,0.2001117575518522,0.7998882424481478,0.0,1368,307,1200,949.9707971662234,1368,14.3,0.0,0.0,gimpo_i,,,,,,,,
2014,4,13,7,,,0,0,0,,,5876,5466,1.0,0.0,0.0,0.0,0,0.1966581368427466,0.8033418631572534,0.0,1327,-41,1200,997.6580653193653,1327,17.2,0.0,0.0,gimpo_i,,,,,,,,
2014,4,14,1,,,0,0,0,,,5647,5178,1.0,0.0,0.0,0.0,0,0.2225177304964539,0.7774822695035462,0.0,1081,-246,1200,807.6650243033906,1081,16.3,0.0,0.0,gimpo_i,,,,,,,,
2014,4,15,2,,,0,0,0,,,4944,5300,1.0,0.0,0.0,0.0,0,0.1864246060480673,0.8135753939519327,0.0,966,-115,1200,788.9556028885852,966,12.9,0.0,0.0,gimpo_i,,,,,,,,
2014,4,16,3,,,0,0,0,,,5253,5606,1.0,0.0,0.0,0.0,0,0.1816436617483738,0.8183563382516262,0.01620775393682659,1121,155,1200,834.9984406229443,1121,14.0,0.0,0.0,gimpo_i,,,,,,,,
2014,4,17,4,,,0,0,0,,,6036,5570,1.0,0.0,0.0,0.0,0,0.2302860314956029,0.7697139685043971,0.08124205049933121,1202,81,1200,918.0193454853613,1202,14.7,3.0,44.099999999999994,gimpo_i,,,,,,,,
2014,4,18,5,,,0,0,0,,,6424,5692,1.0,0.0,0.0,0.0,0,0.1909952340902719,0.809004765909728,0.0,1115,-87,1200,958.1262283454305,1115,15.9,0.0,0.0,gimpo_i,,,,,,,,
2014,4,19,6,,,0,0,0,,,6165,5502,1.0,0.0,0.0,0.0,0,0.1948864317391825,0.8051135682608175,0.0,1267,152,1200,974.419136910985,1267,14.0,0.0,0.0,gimpo_i,,,,,,,,
2014,4,20,7,,,0,0,0,,,6187,5591,1.0,0.0,0.0,0.0,0,0.1741931684334511,0.8258068315665489,0.02005858380030565,1153,-114,1200,1001.473317433583,1153,14.6,0.0,0.0,gimpo_i,,,,,,,,
2014,4,21,1,,,0,0,0,,,5984,6287,1.0,0.0,0.0,0.0,0,0.188265879707701,0.8117341202922991,0.02053622361665716,1033,-120,1200,811.8392872492394,1033,15.1,0.0,0.0,gimpo_i,,,,,,,,
2014,4,22,2,,,0,0,0,,,5270,5327,1.0,0.0,0.0,0.0,0,0.2075870646766169,0.7924129353233831,0.0,971,-62,1200,815.8508878631332,971,16.0,0.0,0.0,gimpo_i,,,,,,,,
2014,4,23,3,,,0,0,0,,,5611,5525,1.0,0.0,0.0,0.0,0,0.2122381477398016,0.7877618522601985,0.0,1027,56,1200,866.2557622097603,1027,17.2,0.0,0.0,gimpo_i,,,,,,,,
2014,4,24,4,,,0,0,0,,,5587,5807,1.0,0.0,0.0,0.0,0,0.1634438305709024,0.8365561694290976,0.03858024691358024,1067,40,1200,884.583793413857,1067,18.6,0.0,0.0,gimpo_i,,,,,,,,
2014,4,25,5,,,0,0,0,,,6171,5851,1.0,0.0,0.0,0.0,0,0.1719643774618942,0.8280356225381058,0.0,1027,-40,1200,946.1974212745812,1027,19.0,0.0,0.0,gimpo_i,,,,,,,,
2014,4,26,6,,,0,0,0,,,6152,5272,1.0,0.0,0.0,0.0,0,0.1869332694763729,0.8130667305236271,0.03560486694677871,963,-64,1200,979.8169221655562,963,18.7,0.0,0.0,gimpo_i,,,,,,,,
2014,4,27,7,,,0,0,0,,,5934,4640,1.0,0.0,0.0,0.0,0,0.1608900677866195,0.8391099322133805,0.02023832040854927,1080,117,1200,987.6968535994695,1080,15.6,8.5,132.6,gimpo_i,,,,,,,,
2014,4,28,1,,,0,0,0,,,4842,4231,1.0,0.0,0.0,0.0,0,0.2133730834752982,0.7866269165247018,0.0,680,-400,1200,762.6446616241863,680,13.6,13.5,183.6,gimpo_i,,,,,,,,
2014,4,29,2,,,0,0,0,,,4446,5077,1.0,0.0,0.0,0.0,0,0.1828427032610299,0.8171572967389701,0.02535965557072351,641,-39,1200,768.1849867415007,641,15.0,5.5,82.5,gimpo_i,,,,,,,,
2014,4,30,3,,,0,0,0,,,4458,5938,1.0,0.0,0.0,0.0,0,0.1636073104963547,0.8363926895036452,0.04177888931640375,648,7,1200,795.8966227410336,648,16.1,0.0,0.0,gimpo_i,,,,,,,,
2014,5,1,4,,,0,0,0,,,4533,5983,1.0,0.0,0.0,0.0,0,0.1804252319596079,0.8195747680403922,0.0,886,238,1200,834.8475535516834,886,16.0,0.0,0.0,gimpo_i,,,,,,,,
